what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331736470463
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331736487032
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331736487076
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331736487939
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1331736559737
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331736561527
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331736617668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331736632422
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331736670348
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331736673115
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331736673259
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331736673401
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331736673547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331736673690
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331736673985
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.DebugLast",1331736703877
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331736704150
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331736705305
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331736705903
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331736706945
